geneid,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,hd1,hd2,hd3,c1,c2,c3
Os10g0549550,8.124676822,-0.124728149,0.825072989,-0.151172261,0.879839831,0.949919831,6.731229274,6.904399879,6.811047944,6.814385704,6.838068007,6.868359006
Os10g0549700,67.25268706,-0.172303878,0.381138082,-0.452077308,0.651213291,0.820277601,7.50373031,7.493710041,7.78120281,7.919934625,7.398296365,7.633785992
Os10g0549900,31.95827705,0.723938369,0.504079798,1.436158265,0.150957312,0.352435462,7.214643857,7.400909991,7.449309487,6.910384023,7.342330076,7.126313737
Os10g0550000,511.5163971,0.302271028,0.213916144,1.413035133,0.157645394,0.362023936,9.698069205,9.566963992,9.172000135,9.045718441,9.22684599,9.477217492
Os10g0550066,311.8719886,-0.570984045,0.816920552,-0.698946847,0.484585249,0.709206987,8.77957835,9.145675519,7.500623529,8.817047328,8.721122566,9.45998382
Os10g0550100,3180.501006,-0.740126077,0.161952464,-4.57002049,4.88E-06,9.53E-05,11.30955448,11.41111547,11.21528833,11.70165358,12.06741744,12.23162055
Os10g0550200,643.9064481,-0.382249586,0.182693745,-2.092297063,0.03641195,0.134261534,9.667728247,9.511302573,9.24166547,9.641428468,9.903414668,9.824606339
Os10g0550300,24.16069796,-0.989049001,0.506339041,-1.953333478,0.050780093,0.170367048,6.999542208,6.989265537,7.048817432,7.407243568,7.217502822,7.145193891
Os10g0550400,33.1243985,0.778987946,0.448133034,1.738296191,0.082158637,0.237843268,7.361826764,7.316938387,7.466733905,7.286756657,7.06745629,7.086900273
Os10g0550500,22.58693699,1.598993384,0.661277743,2.418035993,0.015604533,0.071881425,7.312283632,7.223370041,7.326832238,6.63264485,6.768043181,7.163576983
Os10g0550725,2.936744103,1.918597254,1.608010147,1.193149967,0.232810645,0.462141697,6.667542939,6.522997152,6.87668196,6.63264485,6.555561783,6.382921164
Os10g0550775,36.70324718,-1.266282813,0.444075836,-2.851501278,0.004351331,0.027173814,7.128845091,7.063102984,7.132383934,7.236562382,7.570581545,7.623213068
Os10g0550800,16.36880607,-1.886895037,0.633884284,-2.976718438,0.002913514,0.019686968,6.731229274,6.885623709,6.760799345,7.061401963,7.250607524,7.198986274
Os10g0550900,2367.342107,-0.556441929,0.150502635,-3.697223819,0.00021797,0.002409426,10.80107405,11.01522621,11.22027726,11.50025736,11.59955138,11.52575798
Os10g0551100,509.6235835,-0.297503743,0.160268603,-1.85628213,0.063413355,0.198562922,9.194729157,9.282218422,9.298443118,9.571028415,9.387590004,9.506277483
Os10g0551200,22.56221625,0.956813844,0.552439609,1.731979079,0.083277288,0.239988454,7.312283632,7.019895773,7.326832238,6.938576856,7.023981707,7.022869307
Os10g0551600,812.1255698,0.113462819,0.186336437,0.608913754,0.542581607,0.75072093,9.800079058,9.808795299,10.25643533,9.981640145,9.917870569,9.715274349
Os10g0552400,193.4979571,-0.493211084,0.294883993,-1.672559704,0.094414005,0.260066587,8.233639227,8.465540977,8.013528722,8.865965311,8.529057811,8.157824295
Os10g0552600,3.653978504,5.032013401,1.704660991,2.951914444,0.003158104,0.021051016,6.701009608,6.752660279,6.934298891,6.382921164,6.382921164,6.382921164
Os10g0552700,1.754032306,1.758586352,1.987375313,0.884878835,0.376221984,0.616469981,6.584342066,6.58094087,6.732910426,6.382921164,6.382921164,6.62649732
Os10g0552800,5.616378138,0.862248199,1.251501973,0.688970707,0.490841702,0.714025032,6.584342066,6.866088037,6.896637317,6.382921164,6.555561783,6.897506
Os10g0552900,308.2231371,0.454835125,0.187204849,2.429611873,0.015114999,0.070110722,8.875931626,9.056769815,9.039780632,8.77488038,8.59155254,8.665676576
Os10g0553300,310.8798915,-0.641769594,0.248900387,-2.578419426,0.009925344,0.051481194,8.844572246,8.718446857,8.193965255,8.981054405,8.993784983,9.187316744
Os10g0553600,61.31331314,0.255051236,0.327819757,0.778022773,0.436555588,0.671105056,7.55954592,7.702289591,7.632583726,7.596959618,7.559267702,7.436250426
Os10g0553800,473.9591169,-0.014173666,0.168650609,-0.084041594,0.933023361,0.973287367,9.276225231,9.340433589,9.261506907,9.458351529,9.2209578,9.220060786
Os10g0553900,255.3632678,-0.3124327,0.202871456,-1.540052533,0.123547549,0.310510921,8.672764948,8.528636175,8.455639862,8.718002976,8.655687572,8.896610241
Os10g0554050,91.69045556,0.226834053,0.284882708,0.79623665,0.425894499,0.661619979,7.830010856,8.001462038,7.812263597,7.77542008,7.677150632,7.876784569
Os10g0554100,88.80441564,-0.425229503,0.283788157,-1.498404685,0.13402814,0.326383105,7.676328644,7.621212956,7.824444332,7.831849528,7.960099867,7.917893151
Os10g0554200,64.76121422,-1.064613013,0.3720518,-2.861464485,0.004216887,0.02650216,7.214643857,7.286957904,7.603093709,7.919934625,7.687217189,7.789713126
Os10g0554300,214.5825108,0.560398167,0.220509882,2.54137439,0.011041761,0.055737402,8.492674523,8.664018584,8.813901062,8.412527601,8.31530508,8.209399777
Os10g0554800,32.27956837,2.065883271,0.525873067,3.928482748,8.55E-05,0.001094624,7.380858555,7.578094562,7.517118047,6.688578945,7.06745629,6.976080643
Os10g0554900,89.49409886,4.129464684,0.410302389,10.06444221,7.93E-24,6.56E-21,8.194970615,8.321625158,8.362786736,6.688578945,6.869208631,6.999945326
Os10g0555100,172.9529105,-0.221442679,0.247009333,-0.896495188,0.369988349,0.610170012,8.392322684,8.214284003,8.116574942,8.406869733,8.533972658,8.157824295
Os10g0555200,33.62374284,0.046785143,0.433880567,0.107829543,0.914130907,0.964567098,7.259546036,7.316938387,7.295868898,7.201183381,7.182873394,7.423221512
Os10g0555300,7.360274903,1.583561744,1.025790053,1.54374839,0.122649299,0.309102289,6.667542939,6.973318316,7.002487924,6.814385704,6.555561783,6.62649732
Os10g0555600,7.950891038,3.598584097,1.159384166,3.10387549,0.001910037,0.01406347,6.853588726,7.153929596,6.896637317,6.559612555,6.555561783,6.55525767
Os10g0555700,2.315923366,1.517806971,1.989183767,0.763030041,0.44544548,0.678914328,6.382921164,6.845696572,6.585317405,6.382921164,6.68158831,6.382921164
Os10g0555900,219.4526249,3.851240918,0.324504016,11.86808398,1.73E-32,6.35E-29,8.743014821,9.17809245,9.421399853,7.393082043,7.023981707,7.181497552
Os10g0556100,1610.63449,1.327126458,0.231670685,5.728504062,1.01E-08,4.29E-07,10.81617857,11.35144487,11.54404439,9.634544503,10.42403531,10.05704446
Os10g0556200,157.3322744,0.379869586,0.236933894,1.603272455,0.108874515,0.28518623,8.432686278,8.145972959,8.41191073,8.121633549,8.147357264,8.097057632
Os10g0556500,6.029520374,2.307348268,1.169469275,1.972987507,0.048496986,0.164831963,7.030675084,6.695651005,6.855851386,6.63264485,6.382921164,6.681063439
Os10g0556700,3250.979096,-0.211098896,0.173274885,-1.218289058,0.223114147,0.448944069,11.74094965,11.84539839,11.24790012,11.79014071,11.74200908,11.96344755
Os10g0556900,785.6278442,-0.004235219,0.14422498,-0.029365366,0.976573195,0.990254263,9.893993879,9.90748678,9.845875939,9.8156538,9.875906927,9.963030835
Os10g0557700,10.36412711,0.557999992,0.985722714,0.566082108,0.571337965,0.769439166,6.784789717,7.004780807,6.986202904,6.382921164,7.108150235,6.681063439
Os10g0557800,100.7878453,0.383085578,0.323269077,1.185036259,0.236003111,0.466130248,7.882461736,8.035666992,8.033860543,7.619641603,8.099773138,7.612527645
Os10g0557900,89.87793818,-1.278955887,0.311300473,-4.108428987,3.98E-05,0.000580613,7.634110566,7.509619329,7.326832238,8.017353464,8.212254348,7.957565238
Os10g0558100,3.356352955,-2.406166284,1.418972872,-1.695709855,0.089940841,0.252147342,6.525405037,6.625349875,6.382921164,6.735645681,6.804552836,6.7269832
Os10g0558125,2.79108193,-0.442971178,1.85784036,-0.238433391,0.811544971,0.914916262,6.382921164,6.801840916,6.382921164,6.63264485,6.382921164,6.803814466
Os10g0558600,72.61477564,0.4123203,0.320002314,1.28849162,0.197574884,0.416732273,7.710234301,7.795519424,7.79373393,7.619641603,7.411740696,7.72432486
Os10g0558700,177.7120697,0.129230749,0.254772707,0.507239378,0.611986868,0.796108013,8.331229385,8.329221591,8.455639862,8.085430357,8.572639225,8.177420976
Os10g0558750,33.74810123,-0.29559096,0.459132816,-0.64380273,0.519703363,0.735182426,7.060288647,7.391975877,7.230095577,7.318545562,7.424983571,7.232774948
Os10g0558850,26.72610076,0.048725738,0.470742781,0.1035082,0.917559642,0.966469162,7.270376289,7.200945148,7.105687561,7.164027538,7.234234358,7.145193891
Os10g0558900,11.7276764,0.220225269,0.735238883,0.299528867,0.76453655,0.889350344,6.949441424,6.973318316,6.896637317,6.735645681,6.838068007,7.066271116
Os10g0559050,7.152337661,-2.500026803,0.964803967,-2.591227741,0.009563418,0.050152161,6.525405037,6.662744367,6.630703594,6.965343406,6.925972853,6.897506
Os10g0559200,32.38702569,0.746628566,0.47821747,1.561274131,0.118459084,0.301478497,7.352149421,7.177819515,7.541333985,7.038790511,7.146510078,7.24912165
Os10g0559400,23.74433007,0.369674865,0.557713028,0.662840649,0.507432617,0.725514533,7.202990241,7.076867019,7.274548954,7.201183381,6.838068007,7.181497552
Os10g0559450,3.033808973,-0.574326923,1.404887209,-0.408806429,0.682681721,0.841391641,6.525405037,6.58094087,6.732910426,6.63264485,6.804552836,6.55525767
Os10g0559650,446.4450741,0.018369196,0.205888891,0.089218977,0.928907884,0.971446337,9.325535726,9.386007894,8.97343532,9.292471828,8.993784983,9.365194185
Os10g0559700,664.5900849,-0.017531746,0.285529231,-0.06140088,0.951039951,0.980623609,9.907621938,10.0186284,8.830187865,9.835749538,9.527012419,9.69655141
Os10g0559800,3.546153192,1.714921654,1.48682058,1.153415332,0.248739951,0.48053041,6.731229274,6.662744367,6.834024229,6.735645681,6.382921164,6.382921164
Os10g0559900,87.667387,0.039897627,0.310421209,0.128527387,0.897731626,0.956863865,7.84188278,7.662553615,7.917355315,7.92837573,7.836475683,7.5908069
Os10g0560000,75.66457124,0.555251556,0.332600874,1.669423021,0.095033574,0.261034844,7.932568834,7.721602481,7.799945594,7.421181044,7.782904902,7.510738749
Os10g0560200,76.77580903,0.594983012,0.329382655,1.806358057,0.070862429,0.214521268,7.710234301,7.864720486,7.928447596,7.63079262,7.716844776,7.369092361
Os10g0560400,91.3672639,-0.322182802,0.282429153,-1.140756183,0.253971399,0.487086236,7.865251395,7.635181539,7.749221745,7.902861774,7.836475683,7.965337545
Os10g0560450,61.44799285,-0.20593876,0.341046544,-0.603843563,0.545947654,0.75305861,7.634110566,7.532991489,7.4580633,7.549967981,7.782904902,7.522593957
Os10g0560500,182.451117,-0.600584694,0.261113375,-2.30009165,0.021443028,0.091526689,8.199327642,8.329221591,7.944886293,8.709033618,8.273899815,8.550208828
Os10g0560600,11.43298275,-0.29230602,0.809236792,-0.361211975,0.717940991,0.86204908,6.808996385,6.824330601,7.002487924,7.015314178,6.626926636,7.066271116
Os10g0560700,53.36756112,0.38850425,0.361679453,1.074167324,0.282747695,0.519815944,7.662448888,7.628221472,7.422527227,7.525589247,7.411740696,7.355013895
Os10g0560900,216.094083,-0.079626567,0.233485557,-0.341034229,0.733077814,0.871764846,8.546703905,8.28293837,8.594797864,8.731344928,8.431951742,8.407456236
Os10g0561000,5375.700587,-0.665330133,0.153937288,-4.322085569,1.55E-05,0.000259014,11.98384507,12.23937991,11.99550134,12.46956148,12.76947924,12.8964842
Os10g0561100,23.26764072,-0.656350978,0.526986868,-1.245478812,0.212955799,0.436350775,7.128845091,7.019895773,6.986202904,7.3491521,7.217502822,7.044950585
Os10g0561200,7.768282003,-0.10061441,0.937784814,-0.107289443,0.914559359,0.964715581,6.913272372,6.866088037,6.585317405,6.735645681,6.768043181,6.951156431
Os10g0561300,566.9379107,0.037401165,0.165462384,0.226040287,0.821170087,0.920582829,9.462120143,9.576030582,9.504943675,9.352795231,9.444027377,9.643202925
Os10g0561400,1119.458938,-0.80348321,0.140170179,-5.732197914,9.91E-09,4.22E-07,10.02586654,9.928778037,9.827553864,10.63262334,10.65635824,10.60380344
Os10g0561500,163.0180307,0.143768945,0.276957813,0.519100522,0.603690645,0.790897095,8.177385863,8.444959165,8.275046451,7.885526975,8.447778191,8.264950076
Os10g0561600,20.03018664,-1.24151621,0.608382185,-2.040684689,0.041282178,0.14672954,7.015312373,6.752660279,6.969439113,7.015314178,7.356669028,7.216070545
Os10g0561800,261.0472541,-1.562807677,0.218761171,-7.143898845,9.07E-13,9.77E-11,8.150524331,8.180605711,7.939432953,9.244690967,9.110449889,8.885394159
Os10g0561900,2954.838508,-0.493928094,0.132838131,-3.71827044,0.000200591,0.002252742,11.46121094,11.29780177,11.29783431,11.71301623,11.90129081,11.84541643
Os10g0562000,516.9727086,-0.334137837,0.16773924,-1.992007575,0.046370227,0.159525285,9.387495637,9.168043549,9.213402391,9.536931137,9.605371738,9.409544453
Os10g0562100,239.3084515,0.757514343,0.227637741,3.327718589,0.000875603,0.007538833,8.796123439,8.585715858,9.042091692,8.434912366,8.255725736,8.312328314
Os10g0562200,2.364831034,1.552582265,1.758033713,0.883135661,0.377162979,0.617510991,6.629510507,6.58094087,6.786726269,6.382921164,6.68158831,6.382921164
Os10g0562500,26.00456656,0.144267014,0.483971406,0.298089954,0.765634509,0.889779255,7.259546036,7.063102984,7.252639914,7.182842882,7.164923427,7.126313737
Os10g0562600,31.96489438,-0.334957548,0.428869842,-0.781023787,0.434788504,0.670029707,7.179116621,7.23433722,7.218569004,7.364047184,7.342330076,7.216070545
Os10g0562700,1647.149243,0.201684119,0.195807525,1.030012094,0.303004329,0.543176088,10.73763618,10.95344923,11.02651434,10.2839348,10.77664602,11.02452448
Os10g0562900,21.07632463,-0.294107068,0.569341217,-0.516574348,0.605453326,0.791721964,6.966646194,6.989265537,7.206863284,7.286756657,7.088119861,6.999945326
Os10g0563000,646.6021922,0.038929077,0.165080981,0.235818063,0.813573851,0.915994498,9.564751487,9.832863455,9.59160093,9.549203778,9.620977396,9.733752701
Os10g0563200,1341.792583,-0.593725346,0.220350222,-2.694462207,0.007050232,0.039883761,10.3466356,10.37389291,10.05358401,11.26604883,10.44655653,10.52403043
Os10g0563300,125.2606906,0.093762994,0.239018226,0.392283869,0.694848481,0.848501293,8.090194655,8.040473089,8.107136063,7.961530083,8.042969718,8.083126426
Os10g0563400,218.2967265,0.034630652,0.203861445,0.169873472,0.865109644,0.942902905,8.62689367,8.468939558,8.480478823,8.412527601,8.519172116,8.57885993
Os10g0563500,160.5553708,-0.321825823,0.259479595,-1.240274107,0.214874026,0.43882674,8.27113524,8.251103031,7.911768298,8.467774837,8.361014134,8.170923695
Os10g0563550,85.01875925,-0.485810528,0.320934406,-1.513737757,0.130092365,0.320876005,7.774933536,7.662553615,7.557144698,8.100043061,7.853767216,7.664858439
Os10g0563600,2188.268878,-0.705297625,0.185754217,-3.796940051,0.000146493,0.001722623,10.92497095,10.8206808,10.75443899,11.86722573,11.3364472,11.17365858
Os10g0563700,1620.683486,0.569284645,0.187722859,3.03258031,0.002424726,0.01699364,10.69846672,11.18948504,11.16907616,10.2440474,10.72340174,10.54843176
Os10g0563800,20.20804869,-0.230196375,0.537094606,-0.428595581,0.668217562,0.831910861,7.154428712,7.004780807,7.002487924,7.083232607,7.088119861,7.163576983
Os10g0563900,7.543668036,3.041874935,1.126157202,2.701110405,0.006910839,0.039297922,7.074587268,6.973318316,6.786726269,6.688578945,6.555561783,6.382921164
Os10g0564000,86.25899337,-0.500211964,0.298030149,-1.678393832,0.093270241,0.258084599,7.582512123,7.80145593,7.625292128,7.894227717,7.773713975,8.018330993
Os10g0564100,141.0126161,0.178674596,0.291763303,0.612395715,0.540275976,0.748669372,8.410827795,8.030841199,8.107136063,8.121633549,7.81890881,8.300650798
Os10g0564150,2.418803336,-1.019765027,1.557922579,-0.654567204,0.512746445,0.729833796,6.584342066,6.662744367,6.382921164,6.688578945,6.68158831,6.62649732
Os10g0564200,82.98013982,-0.288790884,0.329504378,-0.876440203,0.380790771,0.620970388,7.461733899,7.675969517,7.917355315,7.746060863,7.870793591,7.868379298
Os10g0564300,1532.019021,0.258057427,0.16861322,1.530469721,0.125900503,0.314328031,10.53013249,10.96260162,10.98077786,10.47333574,10.70693214,10.62580384
Os10g0564500,1608.660448,-0.97772919,0.192304808,-5.084268034,3.69E-07,1.04E-05,10.35926871,10.46785723,9.971485765,11.43181095,11.14138193,10.87013601
Os10g0564800,1270.583524,-0.016711022,0.14102376,-0.118497917,0.905673146,0.960017812,10.40349793,10.42289194,10.59664886,10.50987916,10.41644885,10.54612564
Os10g0564900,1664.08272,0.293836196,0.151417502,1.940569566,0.052310509,0.174188713,10.8756839,10.82256773,11.16701041,10.61307467,10.76972588,10.69817826
Os10g0565000,691.6848855,-0.316714713,0.160630981,-1.97169134,0.048644853,0.165220979,9.572584903,9.691658096,9.51812351,9.974418982,9.881451256,9.69864402
Os10g0565100,434.238676,0.054375347,0.186944481,0.29086361,0.771155634,0.892270913,9.406967408,9.091318735,9.15082512,9.1952078,9.298417152,9.041300857
Os10g0565150,828.2866152,-0.926782301,0.171172673,-5.414312236,6.15E-08,2.17E-06,9.336671536,9.489047074,9.679100089,10.20609487,10.45522004,10.17396324
Os10g0565300,12172.65043,-0.816939663,0.157312215,-5.193110179,2.07E-07,6.24E-06,13.21506362,13.33215807,12.7982004,13.97548443,13.84482855,13.98975037
Os10g0565401,161.5166944,-0.378252105,1.153721681,-0.327853858,0.743022163,0.877874159,8.358320604,8.570108542,6.811047944,8.429352706,7.912260892,8.629816028
Os10g0565500,532.8763313,-0.393030351,0.209534381,-1.875732039,0.060692084,0.192416886,9.503748165,9.315263091,8.92147184,9.7062987,9.594118137,9.409544453
Os10g0565600,1132.618337,0.287578974,0.153460308,1.87396322,0.060935495,0.19288984,10.42339342,10.39521913,10.5521538,10.11886941,10.0935412,10.38637006
Os10g0565700,105.5681567,-0.030532792,0.277436913,-0.1100531,0.912367263,0.963547374,8.031666861,7.935137566,7.787486505,8.078056421,7.827727325,7.893408332
Os10g0566050,2.570642532,1.110248931,1.536838975,0.722423721,0.470034007,0.698694378,6.758985684,6.625349875,6.630703594,6.63264485,6.382921164,6.62649732
Os10g0566200,42.23662142,1.001220095,0.445074538,2.249555991,0.024477145,0.100719107,7.380858555,7.509619329,7.695960341,6.990872439,7.234234358,7.355013895
Os10g0566300,395.0742489,-0.051203143,0.182210852,-0.281010393,0.778702428,0.896951779,9.200857328,9.110378011,8.92147184,9.137340836,9.011071261,9.205272952
Os10g0566400,70.27190807,-0.338903118,0.320853053,-1.056256487,0.29085105,0.529746691,7.619638221,7.501698418,7.647010916,7.726028679,7.870793591,7.579765012
Os10g0566700,583.3917951,-0.345509984,0.206689219,-1.671640087,0.094595315,0.260373376,9.211011113,9.601406856,9.325045814,9.358406596,9.910660999,9.669061733
